,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Targeted Sector,,,,,,,,,,,Investment Capital,,,,,,,,,,Investment Round,,,,,,,
,Fill Easy Limited,"GovVerify: Unlock Better User Experiences and 100% Fraud-Free Onboarding, All  Backed by Government Gurantees  |   Gov Verify：解锁更好的用户体验和 100% 无欺诈入职，全部由政府担保",Matthew Zi Jin Lee,CEO,China (Hong Kong),"GovVerify delivers best-in-class ID data for the GBA and APAC, sourcing verified
information from government databases for identity verification, education
credentials, and Entry-Exit Permits. With our user-friendly APIs, businesses can
integrate GovVerify in as little as three days, ensuring full compliance with local
and international data regulations. GovVerify reduces onboarding time by 80%
while guaranteeing 100% data accuracy for supported data sources. This leads to
higher user conversions, reduced compliance costs, and eliminates fraud risks
associated with deep fakes and generative AI—empowering businesses to
onboard securely, efficiently, and with complete confidence in their data integrity. GovVerify 为大湾区和亚太地区提供最佳的身份证数据，从政府数据库获取经过验证的信息，用于身份验证、教育证书和出入境许可。借着我们用户友好的应用程式开发简介，企业可以在短短三天内融入 GovVerify，确保完全遵守当地和国际数据法规。GovVerify 将入职时间缩短了 80%，同时保证受支持数据源的数据准确性达到 100%。这可以提高用户转化率、降低合规成本，并消除与深偽技術和生成式 AI 相关的欺诈风险，使企业能够安全、高效地入职，并完全信任其数据完整性。 """,Financial Technology,Y,,,,,,,,,,"1,000,001 to 2,500,000 USD",,,Y,,,,,,,Seed & Pre-Series A,Y,,,,,Minority Stake,"Bridge Loan,Common Shares",https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTg1NA==
,Filzer Health Innovations,Filzer Health Innovations,Mandy Wong,Commercial Strategist,,"At FHI, we redefine healthcare excellence through our innovative consulting services. Our focus lies in integrating cutting-edge technology and creating smart healthcare infrastructure to enhance efficiency, cost-effectiveness, and the quality of care. We are currently implementing a smart hospital and mobile clinic project in Nigeria, with plans to expand throughout Africa. We are looking for potential investors and partners.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTg1MA==
,Finbot Limited,"Hong Kong's first AI robo-advisor with automatic stock commentary, providing  round-the-clock predictions for Hong Kong and US stocks.",Kai Pong Tsang,Founder,China (Hong Kong),"FundmanGPT is an AI Large Language Model trained to combine quantitative
model and financial market news data to give target price, buy price, stop loss,
and reasoning commentary. Our models feed in news data and stock price in real
time to give updated investment advice automatically. FundmanGPT 是一个训练过的 AI 大型语言模型，旨在结合量化模型和金融
市场新闻数据，以提供目标价、买入价、止损价和股评。我们的模型实时接
收新闻数据和股票价格，自动更新投资建议。",Financial Technology,Y,,,,,,,,,,"1,000,001 to 2,500,000 USD",,,Y,,,,,,,Seed & Pre-Series A,Y,,,,,Minority Stake,Common Shares,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTg0OQ==
,Finbot Limited,[HKMA Sandbox Invitation] AI Risk Manager,Kai Pong Tsang,Founder,China (Hong Kong),"HKMA initiatives: (v) Risk management Commercial use cases: GenAI and NLP to identify market risk for retail clients summarize top financial market news differentiate bullish / bearish news summarize specific stock news summary write column essay to analyze market generate risk alert to client who is holding that stock in his portfolio Products: Chatbot, APPS, Website, API, Embedded Widget",Financial Technology,Y,,,,,,,,,,Not Applicable,,,,,,,,,,,,,,,,,,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTg0Nw==
,Finbot Limited,[HKMA Sandbox Invitation] AI Interactive Avatar Ambassador for CBDC and bank product,Kai Pong Tsang,Founder,China (Hong Kong),"HKMA initiatives: (i) CBDC (v) risk management Commercial use cases: AI interactive and conversational avatar for retail clients educate and promote about CBDC product and bank service customize 7/24 personal banking service according to client enquiries alert investment risk on stock portfolio and news Products: Chatbot, APPS, Website, API, Embedded Widget",Financial Technology,Y,,,,,,,,,,Not Applicable,,,,,,,,,,,,,,,,,,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTg0Ng==
,Finbot Limited,[HKMA Sandbox Invitation] Portfolio Risk Optimiser,Kai Pong Tsang,Founder,China (Hong Kong),"HKMA initiatives: (v) risk management Commercial use cases: Risk analytics tools for retail clients oversee and manage portfolio risk in a userfriendly interface to achieve investment return objective apply to MPF portfolio to echo eMPF platform Products: Chatbot, APPS, Website, API, Embedded Widget",Financial Technology,Y,,,,,,,,,,Not Applicable,,,,,,,,,,,,,,,,,,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTg0NQ==
,Finbot Limited,[HKMA Sandbox Invitation] eHKD payment and credit card,Kai Pong Tsang,Founder,China (Hong Kong),"HKMA initiatives: (i) CBDC Commercial use cases: AI ensures every virtual asset holders finds the best financing options suited to their risk profile, daily spending and investment needs cross bank eHKD payment cross bank transfer of tokenized assets credit card product with our partnering network such as Visa, MasterCard, JCB Products: APPS, Website, API, Embedded Widget",Financial Technology,Y,,,,,,,,,,Not Applicable,,,,,,,,,,,,,,,,,,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTg0NA==
,FinCatch Limited,Building your second brain for investment research  |  打造投资研究的第二大脑,Lok Kan Chan,Co-Founder & CEO,China (Hong Kong),"FinCatch is an innovative investment research platform designed to empower sophisticated investors with actionable insights. Utilizing cutting-edge artificial intelligence and knowledge graph technologies, FinCatch transforms vast amounts of unstructured data into structured actionable trade ideas. Our platform stands out by automatically identifying trends and themes from diverse data sources, enabling investors to navigate complex market dynamics efficiently. Unlike traditional tools that merely aggregate recommendations, FinCatch acts as a comprehensive analyzer, delivering in-depth analysis tailored to individual investment strategies. FinCatch 是一个创新的投资研究平台，旨在为投资者提供可操作的洞察。通过利用先进的人工智能和知识图谱技术，FinCatch 将大量非结构化数据转化为结构化的可操作交易推荐。我们的平台通过自动识别来自多样数据源的趋势和主题，使投资者能够有效地应对复杂的市场动态。与传统工具仅仅聚合推荐不同，FinCatch 充当全面分析器，提供深入的投资策略。",Financial Technology,Y,,,,,,,,,,"500,001 to 1,000,000 USD",,Y,,,,,,,,Seed & Pre-Series A,Y,,,,,"Minority Stake,JV / Partnership","Common Shares,Equity-linked Securities",https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTg0Mw==
,Finstep Asia,Finstep Asia,Musheer Ahmed,Founder & Managing Director,,"Finstep Asia’s offers enhanced thought leadership, policy and regulatory advisory along with venture building on FinTech and Blockchain across Asia. Along with a proven experience in scaling businesses in Asia, FinStep Asia’s team has a deep understanding of Fintech & Virtual Assets with real-world Industry expertise, along with strong experience with Corporates, Regulators, Government Institutions, ecosystem partners & Startups. We have a Deep network across Hong Kong, Middle-East, India, Greater China and South East Asia with a nuanced understanding of cultural & business norms in the region. Our Clientele includes International Governmental Institutions, Policy Makers, Large Multinational corporates and top Global Fintechs and Virtual Assets firms. Finstep Asia提供思维领导、政策和监管咨询，以及在亚洲范围内的金融科技和区块链创业建设。 除了在亚洲扩展业务方面拥有丰富成熟经验外，Finstep Asia团队对金融科技和虚拟资产拥有深刻理解，具有真实行业专业知识，以及与企业、监管机构、政府机构、生态系统合作伙伴和初创企业打交道的丰富经验。我们在香港、中东、印度、大中华地区和东南亚拥有广泛的关系网络，深刻理解该地区的文化和商业规范。我们的客户包括国际政府机构、政策制定者、大型跨国公司以及顶尖的全球金融科技和虚拟资产公司。 ",Financial Technology,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTg0MQ==
,Fintica AI Ltd.,"Fintica AI develops next-generation predictive analytics for market participants across asset classes (Equity, Fixed Income, FX, Commodities)",Shirley Kwong,"Managing Director, Global Head of Market Coverage",,"""Building AI Market Regime Identification low-frequency index investment strategy signals.
Empowering fund managers to accurately identify market behaviors and anomalies.
Key benefits: AI 市场制度识别低频指数投资策略信号 使基金经理能够准确识别市场行为和异常 主要优势：
-用户友好且可定制的 API
-提供预测分析和
可操作的市场情报
-增强投资决策和风险管理
-揭示市场结构和趋势 多指数（美国、欧洲、中东和非洲、亚太地区等）",Financial Technology,Y,,,,,,,,,,,,,,,,,,,,Series B,,,Y,,,"Minority Stake,JV / Partnership",Common Shares,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTgzOQ==
,First Capital Asia Investment Ltd,"For all those who have reached out, do connect via https://www.linkedin.com/in/shingchowcheng/ ...",Shing CHENG,Managing Director,,"For all those who have reached out, do connect via https://www.linkedin.com/in/shingchowcheng/ as it looks increasingly unlikely I can make the conference, apologies!","Consumer,Education,Deep Technology,Financial Technology,Digital Entertainment and Media,Infrastructure and Real Estate Services,Environment, Energy and Clean Technology",Y,Y,Y,,Y,Y,,Y,,Y,,,,,,,,,,,,,,,,,,,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTgzNQ==
,FJ Dynamics,"FJDynamics is a robotics company focusing on digitization, automation and new energy.   豐疆智慧是一家專注於數位化、自動化和新能源的機器人公司   丰疆智能是一家专注于数字化、自动化和新能源的机器人公司",Benson Dai,Sales Manager,China (Hong Kong),"FJDynamics' technology has been widely applied across agriculture, gardening, construction, surveying and facility services. The products, including autonomous lawnmowers, 3D Guidance and Control systems for heavy machines, 3D LIDAR Scanners, Auto-Steering Kits for Tractors, are digitalizing workflow and improving efficiency in labour-intensive sectors. FJDynamics的技術已廣泛應用於農業、園藝、建築、測量和設施服務等領域。這些產品包括自動割草機、重型工程機械的3D引導和控制系統、3D雷射雷達掃描器、拖拉機自動導航套件等，這些技術正在實現此類行業工作流程的數位化，並提高勞動密集型行業的效率。 FJDynamics的技术已广泛应用于农业、园艺、建筑、测量和设施服务等领域。这些产品包括自动割草机、重型工程机械的3D引导和控制系统、3D激光雷达扫描仪、拖拉机自动导航套件等，这些技术正在实现此类行业工作流程的数字化，并提高劳动密集型行业的效率。",Manufacturing Technology,,,,,,,Y,,,,"7,500,001 to 10,000,000 USD",,,,,,Y,,,,Series B,,,Y,,,Minority Stake,Common Shares,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTgzNA==
